transaction_id,product,category,quantity,unit_price,item_total,rating
TXN10892,Greek Yogurt,Dairy,1,15.24,15.24,4.6
TXN10892,Blueberry Muffins,Bakery,1,21.46,21.46,4.2
TXN10892,Butter Stick,Dairy,2,19.23,38.46,3.4
TXN10892,Trash Bags,Household,2,11.32,22.64,3.4
TXN10892,Orange Juice,Beverages,2,11.19,22.38,4.0
TXN10892,Bagels (6-pack),Bakery,1,11.43,11.43,4.3
TXN10892,Frozen Desserts,Frozen,2,10.83,21.66,3.4
TXN10893,Potato Chips,Snacks,1,8.73,8.73,4.4
TXN10893,Red Apples,Produce,2,7.01,14.02,4.5
TXN10893,Chocolate Chip Cookies,Bakery,2,7.54,15.08,3.5
TXN10893,Frozen Pizza,Frozen,3,7.31,21.93,3.5
TXN10894,Coffee Beans,Beverages,2,14.77,29.54,4.4
TXN10895,Frozen Dinners,Frozen,3,10.99,32.97,3.3
TXN10896,Blueberry Muffins,Bakery,3,21.45,64.35,3.5
TXN10896,Potato Chips,Snacks,2,9.49,18.98,3.5
TXN10896,Orange Juice,Beverages,1,19.88,19.88,4.1
TXN10897,Croissants,Bakery,2,27.06,54.12,3.6
TXN10897,Laundry Detergent,Household,3,8.96,26.88,3.4
TXN10897,Paper Towels,Household,2,20.1,40.2,3.2
TXN10897,Orange Juice,Beverages,1,19.37,19.37,4.3
TXN10897,Crackers,Snacks,2,6.06,12.12,4.8
TXN10897,Bacon,Meat,3,29.23,87.69,4.1
TXN10898,Red Apples,Produce,2,9.97,19.94,4.7
TXN10898,Laundry Detergent,Household,3,20.56,61.68,4.4
TXN10898,Frozen Desserts,Frozen,1,17.12,17.12,3.8
TXN10898,Carrots,Produce,1,24.76,24.76,4.8
TXN10898,Laundry Detergent,Household,3,22.44,67.32,4.2
TXN10898,Ground Beef,Meat,2,11.58,23.16,3.4
TXN10898,Cheddar Cheese Block,Dairy,2,18.93,37.86,3.7
TXN10899,Frozen Pizza,Frozen,1,21.49,21.49,4.8
TXN10899,Chocolate Chip Cookies,Bakery,1,22.65,22.65,4.1
TXN10899,Cola Soda,Beverages,1,4.41,4.41,4.3
TXN10899,Romaine Lettuce,Produce,1,12.59,12.59,3.7
TXN10899,Green Tea,Beverages,1,11.47,11.47,3.7
TXN10900,Greek Yogurt,Dairy,3,31.32,93.96,4.3
TXN10900,Bananas,Produce,1,2.62,2.62,4.2
TXN10900,Frozen Pizza,Frozen,2,15.32,30.64,3.8
TXN10900,Spring Water,Beverages,3,17.76,53.28,4.7
TXN10901,Croissants,Bakery,1,14.86,14.86,4.5
TXN10901,Mixed Nuts,Snacks,2,20.85,41.7,4.6
TXN10901,Frozen Dinners,Frozen,1,34.42,34.42,4.6
TXN10901,Bananas,Produce,3,11.14,33.42,3.8
TXN10901,Greek Yogurt,Dairy,1,8.49,8.49,3.4
TXN10901,Paper Towels,Household,2,22.71,45.42,3.2
TXN10901,Popcorn,Snacks,2,24.75,49.5,3.2
TXN10902,AA Batteries,Household,1,8.67,8.67,3.8
TXN10903,Whole Wheat Bread,Bakery,3,26.06,78.18,3.3
TXN10904,Mixed Nuts,Snacks,2,2.64,5.28,3.7
TXN10904,Salmon Fillet,Meat,3,23.19,69.57,3.9
TXN10905,Vanilla Ice Cream,Dairy,2,22.06,44.12,3.3
TXN10906,Green Tea,Beverages,1,28.64,28.64,3.7
TXN10906,Spring Water,Beverages,1,29.31,29.31,4.0
TXN10906,Chocolate Chip Cookies,Bakery,3,2.45,7.35,3.4
TXN10906,Laundry Detergent,Household,3,19.61,58.83,3.5
TXN10906,Spring Water,Beverages,2,13.14,26.28,3.5
TXN10906,Carrots,Produce,2,24.23,48.46,3.4
TXN10906,Frozen Desserts,Frozen,2,16.64,33.28,4.3
TXN10907,Tomatoes,Produce,1,17.16,17.16,3.9
TXN10907,Coffee Beans,Beverages,1,27.48,27.48,4.4
TXN10907,Paper Towels,Household,2,6.51,13.02,4.5
TXN10907,Croissants,Bakery,1,16.1,16.1,3.3
TXN10907,Chicken Breast,Meat,1,4.08,4.08,4.3
TXN10907,Blueberry Muffins,Bakery,1,15.91,15.91,3.7
TXN10907,Greek Yogurt,Dairy,3,16.73,50.19,3.3
TXN10908,Coffee Beans,Beverages,1,18.76,18.76,4.3
TXN10908,Spring Water,Beverages,3,9.18,27.54,4.5
TXN10908,Frozen Desserts,Frozen,3,3.51,10.53,3.9
TXN10909,Coffee Beans,Beverages,2,18.25,36.5,3.7
TXN10909,Chocolate Chip Cookies,Bakery,2,9.0,18.0,4.3
TXN10909,Frozen Vegetables,Frozen,3,19.55,58.65,3.9
TXN10909,Greek Yogurt,Dairy,1,22.28,22.28,4.4
TXN10909,Salmon Fillet,Meat,3,25.72,77.16,3.3
TXN10909,Cola Soda,Beverages,3,25.95,77.85,3.4
TXN10910,Ground Beef,Meat,3,22.39,67.17,4.3
TXN10910,Ground Beef,Meat,2,7.88,15.76,3.7
TXN10911,Frozen Dinners,Frozen,3,20.23,60.69,4.2
TXN10911,Cola Soda,Beverages,1,15.0,15.0,4.2
TXN10911,Bananas,Produce,2,23.29,46.58,4.2
TXN10911,Cheddar Cheese Block,Dairy,1,8.66,8.66,3.2
TXN10911,Croissants,Bakery,1,21.27,21.27,3.3
TXN10911,Ground Beef,Meat,1,24.47,24.47,4.0
TXN10911,Cola Soda,Beverages,2,8.34,16.68,4.0
TXN10912,Crackers,Snacks,2,30.05,60.1,4.5
TXN10912,Mixed Nuts,Snacks,1,31.16,31.16,4.7
TXN10912,Frozen Vegetables,Frozen,3,14.92,44.76,4.2
TXN10912,Bagels (6-pack),Bakery,1,17.42,17.42,3.4
TXN10913,Hand Soap,Household,2,27.57,55.14,3.9
TXN10913,Ice Cream,Frozen,1,7.7,7.7,3.9
TXN10913,Butter Stick,Dairy,2,13.9,27.8,4.4
TXN10913,Butter Stick,Dairy,3,2.09,6.27,3.8
TXN10913,Salmon Fillet,Meat,2,25.54,51.08,4.2
TXN10913,Carrots,Produce,2,16.09,32.18,3.4
TXN10913,Orange Juice,Beverages,1,23.49,23.49,4.2
TXN10914,AA Batteries,Household,2,25.06,50.12,4.0
TXN10914,AA Batteries,Household,2,14.45,28.9,4.1
TXN10914,Butter Stick,Dairy,1,29.03,29.03,4.5
TXN10914,Salmon Fillet,Meat,3,7.71,23.13,4.3
TXN10914,Popcorn,Snacks,2,30.73,61.46,4.7
TXN10914,Croissants,Bakery,2,18.05,36.1,3.7
TXN10915,Frozen Desserts,Frozen,3,25.47,76.41,3.6
TXN10915,Croissants,Bakery,3,19.69,59.07,4.0
TXN10915,Vanilla Ice Cream,Dairy,2,26.12,52.24,4.5
TXN10915,Greek Yogurt,Dairy,3,18.71,56.13,3.5
TXN10915,AA Batteries,Household,1,10.29,10.29,3.4
TXN10915,Bacon,Meat,2,9.19,18.38,3.4
TXN10916,Mixed Nuts,Snacks,1,9.48,9.48,4.3
TXN10916,Romaine Lettuce,Produce,3,16.35,49.05,4.8
TXN10916,Bananas,Produce,3,31.58,94.74,4.8
TXN10916,Coffee Beans,Beverages,3,10.39,31.17,3.5
TXN10916,AA Batteries,Household,3,24.03,72.09,4.0
TXN10917,Frozen Pizza,Frozen,3,12.91,38.73,4.8
TXN10917,Orange Juice,Beverages,1,12.85,12.85,3.8
TXN10917,Bagels (6-pack),Bakery,2,22.61,45.22,4.1
TXN10917,Popcorn,Snacks,3,12.14,36.42,4.8
TXN10917,Coffee Beans,Beverages,3,2.68,8.04,3.7
TXN10917,AA Batteries,Household,3,20.42,61.26,4.4
TXN10918,Whole Wheat Bread,Bakery,1,26.76,26.76,4.1
TXN10918,Romaine Lettuce,Produce,2,4.33,8.66,3.4
TXN10918,Blueberry Muffins,Bakery,2,11.57,23.14,4.4
TXN10918,Laundry Detergent,Household,3,12.94,38.82,4.7
TXN10919,Coffee Beans,Beverages,1,14.06,14.06,3.2
TXN10919,Trash Bags,Household,3,16.66,49.98,4.5
TXN10920,Laundry Detergent,Household,1,9.14,9.14,3.4
TXN10920,Spring Water,Beverages,3,9.73,29.19,4.1
TXN10920,Frozen Vegetables,Frozen,1,2.13,2.13,3.5
TXN10920,Trash Bags,Household,1,31.44,31.44,4.0
TXN10921,Salmon Fillet,Meat,3,7.42,22.26,3.7
TXN10922,Potato Chips,Snacks,3,17.99,53.97,4.1
TXN10923,Vanilla Ice Cream,Dairy,3,23.55,70.65,3.3
TXN10923,Frozen Desserts,Frozen,3,17.89,53.67,4.6
TXN10923,Tomatoes,Produce,1,11.99,11.99,4.1
TXN10923,Bagels (6-pack),Bakery,3,12.14,36.42,3.6
TXN10923,Greek Yogurt,Dairy,1,10.89,10.89,3.9
TXN10924,Bacon,Meat,1,10.37,10.37,4.6
TXN10924,Cheddar Cheese Block,Dairy,2,20.41,40.82,3.2
TXN10924,Spring Water,Beverages,1,7.03,7.03,4.5
TXN10924,Croissants,Bakery,3,31.64,94.92,4.8
TXN10925,Cola Soda,Beverages,1,3.29,3.29,4.1
TXN10925,Frozen Dinners,Frozen,3,15.18,45.54,3.9
TXN10925,Chocolate Bar,Snacks,1,12.83,12.83,4.3
TXN10925,Chocolate Chip Cookies,Bakery,3,27.17,81.51,3.6
TXN10925,Bananas,Produce,3,2.19,6.57,4.4
TXN10925,Carrots,Produce,3,11.5,34.5,4.0
TXN10925,Trash Bags,Household,2,24.56,49.12,3.4
TXN10926,Greek Yogurt,Dairy,2,23.33,46.66,4.3
TXN10926,Cola Soda,Beverages,2,14.85,29.7,3.7
TXN10926,Chicken Breast,Meat,2,25.77,51.54,3.5
TXN10926,Butter Stick,Dairy,3,13.27,39.81,3.5
TXN10927,Tomatoes,Produce,2,27.37,54.74,4.5
TXN10927,Chocolate Bar,Snacks,3,11.28,33.84,4.1
TXN10927,Butter Stick,Dairy,1,27.97,27.97,3.4
TXN10927,Bananas,Produce,1,20.3,20.3,3.9
TXN10927,Cheddar Cheese Block,Dairy,1,28.08,28.08,4.0
TXN10928,Frozen Pizza,Frozen,3,20.78,62.34,3.6
TXN10928,Frozen Dinners,Frozen,3,18.26,54.78,3.6
TXN10928,Frozen Dinners,Frozen,2,15.89,31.78,3.5
TXN10928,Chocolate Chip Cookies,Bakery,3,17.13,51.39,3.3
TXN10928,Ice Cream,Frozen,1,14.95,14.95,3.8
TXN10928,Croissants,Bakery,1,16.62,16.62,4.1
TXN10929,Bacon,Meat,3,9.37,28.11,3.9
TXN10929,Bacon,Meat,1,3.02,3.02,4.7
TXN10929,Frozen Dinners,Frozen,1,4.42,4.42,4.1
TXN10929,Bagels (6-pack),Bakery,3,5.98,17.94,4.5
TXN10930,Bagels (6-pack),Bakery,3,32.19,96.57,4.5
TXN10930,Paper Towels,Household,1,18.73,18.73,4.5
TXN10930,Butter Stick,Dairy,2,2.19,4.38,3.8
TXN10930,Organic Whole Milk,Dairy,3,3.31,9.93,3.4
TXN10930,Ice Cream,Frozen,1,18.5,18.5,3.8
TXN10931,Laundry Detergent,Household,2,21.85,43.7,4.7
TXN10931,Pork Chops,Meat,2,3.23,6.46,3.7
TXN10931,Trash Bags,Household,1,27.5,27.5,4.8
TXN10931,Pork Chops,Meat,2,11.91,23.82,3.2
TXN10931,Frozen Dinners,Frozen,1,9.03,9.03,4.4
TXN10931,Chicken Breast,Meat,2,11.58,23.16,4.2
TXN10931,Popcorn,Snacks,1,20.92,20.92,3.8
TXN10932,Spring Water,Beverages,2,9.37,18.74,3.8
TXN10932,Chicken Breast,Meat,2,29.2,58.4,3.3
TXN10933,Potato Chips,Snacks,3,8.68,26.04,4.8
TXN10933,Croissants,Bakery,2,22.51,45.02,4.5
TXN10933,Whole Wheat Bread,Bakery,2,21.06,42.12,4.6
TXN10933,Frozen Desserts,Frozen,1,16.66,16.66,4.6
TXN10933,Bananas,Produce,2,22.86,45.72,4.5
TXN10933,Spring Water,Beverages,2,13.93,27.86,3.6
TXN10933,Frozen Desserts,Frozen,1,28.38,28.38,4.7
TXN10934,Popcorn,Snacks,2,8.52,17.04,4.0
TXN10934,Chicken Breast,Meat,2,11.93,23.86,3.8
TXN10935,Chicken Breast,Meat,1,5.82,5.82,3.7
TXN10935,Crackers,Snacks,1,19.98,19.98,3.6
TXN10935,Orange Juice,Beverages,3,12.52,37.56,3.8
TXN10935,Crackers,Snacks,3,17.04,51.12,3.9
TXN10936,Frozen Vegetables,Frozen,3,12.88,38.64,3.4
TXN10936,Chocolate Bar,Snacks,1,11.42,11.42,4.7
TXN10936,Frozen Vegetables,Frozen,3,22.73,68.19,3.4
TXN10936,Blueberry Muffins,Bakery,1,2.38,2.38,4.7
TXN10937,Orange Juice,Beverages,2,9.63,19.26,4.5
TXN10938,Frozen Dinners,Frozen,3,11.56,34.68,4.8
TXN10938,Carrots,Produce,3,14.0,42.0,4.2
TXN10939,Potato Chips,Snacks,3,18.99,56.97,4.1
TXN10939,Red Apples,Produce,1,17.61,17.61,3.9
TXN10939,Frozen Dinners,Frozen,3,5.44,16.32,3.8
TXN10939,AA Batteries,Household,1,14.18,14.18,3.2
TXN10939,Popcorn,Snacks,2,27.62,55.24,3.5
TXN10939,Cheddar Cheese Block,Dairy,1,24.21,24.21,3.4
TXN10940,Salmon Fillet,Meat,3,16.44,49.32,4.4
TXN10940,Blueberry Muffins,Bakery,3,26.19,78.57,3.3
TXN10940,Tomatoes,Produce,2,9.72,19.44,3.4
TXN10940,Orange Juice,Beverages,1,19.26,19.26,3.6
TXN10941,Romaine Lettuce,Produce,1,26.01,26.01,4.1
TXN10941,Salmon Fillet,Meat,2,23.04,46.08,3.5
TXN10941,Popcorn,Snacks,3,27.01,81.03,3.7
TXN10942,Croissants,Bakery,1,19.01,19.01,3.5
TXN10942,Potato Chips,Snacks,3,33.61,100.83,4.5
TXN10942,Potato Chips,Snacks,1,25.75,25.75,4.5
TXN10943,Bacon,Meat,2,2.11,4.22,4.4
TXN10943,Chicken Breast,Meat,2,9.07,18.14,3.6
TXN10944,Croissants,Bakery,3,21.5,64.5,3.9
TXN10945,Orange Juice,Beverages,2,18.32,36.64,3.6
TXN10946,Chocolate Bar,Snacks,1,3.6,3.6,4.4
TXN10946,Ice Cream,Frozen,1,4.61,4.61,4.1
TXN10946,Potato Chips,Snacks,2,28.26,56.52,3.6
TXN10946,Frozen Desserts,Frozen,3,13.54,40.62,3.4
TXN10946,Butter Stick,Dairy,1,25.57,25.57,4.1
TXN10946,Whole Wheat Bread,Bakery,2,20.17,40.34,4.2
TXN10947,Cheddar Cheese Block,Dairy,3,27.48,82.44,4.3
TXN10947,Chicken Breast,Meat,2,12.41,24.82,3.5
TXN10947,Chicken Breast,Meat,1,13.31,13.31,3.5
TXN10947,Cheddar Cheese Block,Dairy,2,33.17,66.34,4.6
TXN10948,Whole Wheat Bread,Bakery,1,10.09,10.09,3.2
TXN10948,AA Batteries,Household,2,3.02,6.04,3.3
TXN10948,Chocolate Bar,Snacks,1,17.85,17.85,3.4
TXN10948,AA Batteries,Household,1,31.04,31.04,4.6
TXN10948,Bananas,Produce,1,5.79,5.79,3.6
TXN10948,Greek Yogurt,Dairy,3,8.49,25.47,3.4
TXN10949,Organic Whole Milk,Dairy,1,5.18,5.18,3.6
TXN10949,Cola Soda,Beverages,1,8.25,8.25,3.5
TXN10949,Tomatoes,Produce,2,8.13,16.26,4.7
TXN10949,Bagels (6-pack),Bakery,3,6.74,20.22,4.2
TXN10949,Popcorn,Snacks,2,21.01,42.02,3.4
TXN10949,Cola Soda,Beverages,2,16.81,33.62,4.4
TXN10950,AA Batteries,Household,1,7.77,7.77,4.4
TXN10950,Mixed Nuts,Snacks,2,14.94,29.88,4.2
TXN10950,Ice Cream,Frozen,3,10.23,30.69,4.1
TXN10950,Mixed Nuts,Snacks,1,19.4,19.4,3.8
TXN10950,Croissants,Bakery,2,24.45,48.9,4.8
TXN10951,Tomatoes,Produce,3,25.24,75.72,4.0
TXN10951,AA Batteries,Household,2,10.91,21.82,4.0
TXN10951,Mixed Nuts,Snacks,3,9.42,28.26,4.3
TXN10951,Tomatoes,Produce,2,30.57,61.14,4.7
TXN10952,Hand Soap,Household,3,24.49,73.47,4.1
TXN10952,Mixed Nuts,Snacks,1,7.24,7.24,4.6
TXN10952,AA Batteries,Household,1,27.86,27.86,3.7
TXN10952,Popcorn,Snacks,3,4.28,12.84,3.9
TXN10952,Hand Soap,Household,3,26.28,78.84,4.7
TXN10953,Hand Soap,Household,1,20.72,20.72,3.9
TXN10953,Blueberry Muffins,Bakery,1,22.45,22.45,3.7
TXN10953,Frozen Desserts,Frozen,3,20.87,62.61,4.2
TXN10953,Blueberry Muffins,Bakery,1,4.91,4.91,4.3
TXN10953,Whole Wheat Bread,Bakery,3,13.66,40.98,4.2
TXN10954,Romaine Lettuce,Produce,3,3.64,10.92,3.5
TXN10954,Organic Whole Milk,Dairy,3,9.66,28.98,3.9
TXN10954,Frozen Desserts,Frozen,1,28.67,28.67,4.1
TXN10954,Romaine Lettuce,Produce,3,22.48,67.44,3.5
TXN10955,Frozen Dinners,Frozen,3,7.14,21.42,3.6
TXN10955,Carrots,Produce,3,29.75,89.25,3.5
TXN10955,Spring Water,Beverages,1,26.46,26.46,4.7
TXN10955,Bacon,Meat,1,5.29,5.29,4.4
TXN10955,Orange Juice,Beverages,3,8.02,24.06,3.6
TXN10955,Whole Wheat Bread,Bakery,2,7.42,14.84,4.3
TXN10955,Laundry Detergent,Household,1,18.76,18.76,4.2
TXN10956,Bacon,Meat,1,5.86,5.86,4.7
TXN10956,Bagels (6-pack),Bakery,3,11.79,35.37,3.2
TXN10956,Hand Soap,Household,2,18.78,37.56,4.4
TXN10957,Frozen Dinners,Frozen,3,29.12,87.36,4.5
TXN10957,Green Tea,Beverages,2,24.24,48.48,3.3
TXN10958,AA Batteries,Household,1,18.8,18.8,3.3
TXN10958,Green Tea,Beverages,2,4.54,9.08,3.2
TXN10958,Green Tea,Beverages,3,21.33,63.99,4.3
TXN10958,Whole Wheat Bread,Bakery,2,3.49,6.98,4.2
TXN10958,Red Apples,Produce,3,7.13,21.39,4.5
TXN10958,AA Batteries,Household,2,32.1,64.2,4.7
TXN10958,Organic Whole Milk,Dairy,3,26.52,79.56,3.3
TXN10959,Crackers,Snacks,1,20.11,20.11,4.8
TXN10959,Pork Chops,Meat,2,7.52,15.04,3.3
TXN10959,Frozen Desserts,Frozen,1,31.03,31.03,4.0
TXN10959,Bagels (6-pack),Bakery,2,27.77,55.54,3.3
TXN10959,Popcorn,Snacks,3,5.47,16.41,4.6
TXN10959,Frozen Pizza,Frozen,1,8.83,8.83,4.5
TXN10960,Cheddar Cheese Block,Dairy,3,30.63,91.89,4.1
TXN10960,Croissants,Bakery,1,5.26,5.26,4.5
TXN10960,Frozen Vegetables,Frozen,2,12.5,25.0,4.7
TXN10960,Chocolate Chip Cookies,Bakery,2,8.36,16.72,4.0
TXN10961,Bacon,Meat,1,24.07,24.07,3.3
TXN10962,Bananas,Produce,1,19.95,19.95,3.8
TXN10962,Organic Whole Milk,Dairy,1,25.15,25.15,4.7
TXN10962,Pork Chops,Meat,3,3.6,10.8,4.3
TXN10963,Tomatoes,Produce,3,7.25,21.75,4.0
TXN10963,Orange Juice,Beverages,3,2.05,6.15,3.8
TXN10963,Frozen Pizza,Frozen,2,29.56,59.12,4.1
TXN10964,Chicken Breast,Meat,1,2.99,2.99,4.1
TXN10964,Popcorn,Snacks,3,16.82,50.46,4.7
TXN10964,Pork Chops,Meat,3,12.18,36.54,3.7
TXN10965,Hand Soap,Household,2,23.28,46.56,3.8
TXN10965,Greek Yogurt,Dairy,1,13.35,13.35,4.0
TXN10965,Organic Whole Milk,Dairy,3,11.75,35.25,4.7
TXN10965,Bagels (6-pack),Bakery,2,2.24,4.48,4.0
TXN10966,Whole Wheat Bread,Bakery,3,2.4,7.2,4.8
TXN10966,AA Batteries,Household,1,18.01,18.01,4.3
TXN10966,Blueberry Muffins,Bakery,1,5.79,5.79,3.2
TXN10966,Hand Soap,Household,3,7.37,22.11,3.4
TXN10966,Mixed Nuts,Snacks,1,6.21,6.21,4.1
TXN10966,Bananas,Produce,2,17.56,35.12,3.2
TXN10966,Coffee Beans,Beverages,1,11.7,11.7,4.0
TXN10967,Coffee Beans,Beverages,1,18.94,18.94,3.6
TXN10967,Whole Wheat Bread,Bakery,2,29.61,59.22,4.3
TXN10967,Mixed Nuts,Snacks,2,12.55,25.1,4.7
TXN10967,Carrots,Produce,1,21.36,21.36,4.5
TXN10967,Laundry Detergent,Household,3,6.07,18.21,4.7
TXN10967,Popcorn,Snacks,1,18.45,18.45,4.2
TXN10968,Greek Yogurt,Dairy,2,5.59,11.18,4.7
TXN10969,Croissants,Bakery,3,10.05,30.15,3.9
TXN10969,Frozen Vegetables,Frozen,3,22.51,67.53,3.4
TXN10970,Chicken Breast,Meat,2,13.42,26.84,4.0
TXN10970,Cheddar Cheese Block,Dairy,3,15.75,47.25,4.4
TXN10970,Red Apples,Produce,3,8.61,25.83,4.2
TXN10970,Frozen Vegetables,Frozen,1,32.27,32.27,4.5
TXN10970,Trash Bags,Household,2,20.83,41.66,4.5
TXN10971,Vanilla Ice Cream,Dairy,1,24.42,24.42,4.1
TXN10971,Butter Stick,Dairy,2,19.81,39.62,4.1
TXN10971,Greek Yogurt,Dairy,1,12.65,12.65,4.0
TXN10971,Paper Towels,Household,3,12.55,37.65,3.3
TXN10971,Popcorn,Snacks,1,14.86,14.86,3.9
TXN10971,Spring Water,Beverages,1,14.42,14.42,3.3
TXN10972,Croissants,Bakery,3,18.45,55.35,3.3
TXN10972,Mixed Nuts,Snacks,3,19.77,59.31,3.6
TXN10972,Frozen Dinners,Frozen,1,20.2,20.2,4.2
TXN10972,Laundry Detergent,Household,2,10.01,20.02,4.4
TXN10972,Ice Cream,Frozen,1,11.59,11.59,4.1
TXN10973,Organic Whole Milk,Dairy,2,10.14,20.28,4.3
TXN10973,Orange Juice,Beverages,2,22.15,44.3,3.6
TXN10973,Trash Bags,Household,3,5.01,15.03,3.7
TXN10973,Frozen Vegetables,Frozen,3,29.52,88.56,4.7
TXN10973,Hand Soap,Household,3,29.14,87.42,4.5
TXN10974,Ground Beef,Meat,3,23.45,70.35,4.5
TXN10974,Spring Water,Beverages,1,8.13,8.13,4.6
TXN10974,Chocolate Bar,Snacks,1,29.19,29.19,4.0
TXN10974,Chicken Breast,Meat,1,10.31,10.31,4.2
TXN10974,Hand Soap,Household,3,28.69,86.07,4.2
TXN10974,Blueberry Muffins,Bakery,2,6.41,12.82,3.7
TXN10974,Carrots,Produce,1,5.88,5.88,3.2
TXN10975,Romaine Lettuce,Produce,1,13.33,13.33,4.0
TXN10975,Butter Stick,Dairy,1,9.42,9.42,4.5
TXN10976,Green Tea,Beverages,2,23.84,47.68,3.2
TXN10977,Ground Beef,Meat,3,7.92,23.76,3.6
TXN10977,Frozen Pizza,Frozen,1,18.89,18.89,3.3
TXN10977,Cheddar Cheese Block,Dairy,3,21.83,65.49,3.7
TXN10977,Blueberry Muffins,Bakery,2,6.08,12.16,3.8
TXN10977,Coffee Beans,Beverages,3,3.78,11.34,3.8
TXN10978,Mixed Nuts,Snacks,1,5.82,5.82,3.3
TXN10978,AA Batteries,Household,3,15.77,47.31,4.4
TXN10978,Spring Water,Beverages,2,13.17,26.34,4.4
TXN10979,Mixed Nuts,Snacks,3,24.12,72.36,4.7
TXN10979,Blueberry Muffins,Bakery,2,33.65,67.3,4.8
TXN10979,Laundry Detergent,Household,1,3.81,3.81,4.3
TXN10979,Paper Towels,Household,3,5.49,16.47,3.5
TXN10979,Croissants,Bakery,1,15.34,15.34,3.9
TXN10979,Chocolate Chip Cookies,Bakery,1,3.67,3.67,3.6
TXN10979,Blueberry Muffins,Bakery,3,16.16,48.48,4.3
TXN10980,Ground Beef,Meat,3,6.53,19.59,4.0
TXN10980,Chocolate Bar,Snacks,1,6.34,6.34,3.8
TXN10980,Green Tea,Beverages,1,14.12,14.12,4.7
TXN10981,Organic Whole Milk,Dairy,1,28.28,28.28,3.9
TXN10982,Tomatoes,Produce,3,14.95,44.85,4.3
TXN10982,AA Batteries,Household,1,22.01,22.01,4.8
TXN10983,Frozen Dinners,Frozen,1,13.32,13.32,4.6
TXN10983,Mixed Nuts,Snacks,1,27.73,27.73,3.3
TXN10983,Croissants,Bakery,1,23.77,23.77,4.5
TXN10983,Mixed Nuts,Snacks,2,21.6,43.2,3.7
TXN10983,AA Batteries,Household,1,30.16,30.16,4.6
TXN10983,Potato Chips,Snacks,2,24.54,49.08,3.5
TXN10984,Laundry Detergent,Household,2,29.44,58.88,4.2
TXN10984,Laundry Detergent,Household,3,16.8,50.4,3.7
TXN10984,Hand Soap,Household,3,6.6,19.8,3.7
TXN10985,Trash Bags,Household,3,5.62,16.86,3.9
TXN10986,Hand Soap,Household,2,24.16,48.32,4.3
TXN10987,Pork Chops,Meat,2,24.33,48.66,4.6
TXN10987,Bagels (6-pack),Bakery,2,18.1,36.2,3.9
TXN10987,Potato Chips,Snacks,1,7.2,7.2,3.7
TXN10987,Frozen Dinners,Frozen,3,20.0,60.0,4.7
TXN10988,Potato Chips,Snacks,2,27.49,54.98,4.3
TXN10988,Butter Stick,Dairy,1,2.8,2.8,4.2
TXN10989,Ground Beef,Meat,3,16.61,49.83,4.6
TXN10989,Vanilla Ice Cream,Dairy,2,21.55,43.1,3.7
TXN10990,Hand Soap,Household,3,20.78,62.34,3.9
TXN10990,Organic Whole Milk,Dairy,1,4.46,4.46,4.6
TXN10991,Cola Soda,Beverages,2,13.49,26.98,4.4
TXN10991,Ground Beef,Meat,1,29.79,29.79,3.9
TXN10991,Frozen Desserts,Frozen,3,12.66,37.98,3.5
TXN10991,AA Batteries,Household,3,22.26,66.78,3.3
TXN10991,Salmon Fillet,Meat,2,2.34,4.68,4.2
TXN10992,Popcorn,Snacks,3,11.3,33.9,4.5
TXN10992,Bagels (6-pack),Bakery,3,6.07,18.21,3.8
TXN10992,Chocolate Chip Cookies,Bakery,2,28.04,56.08,3.3
TXN10992,Organic Whole Milk,Dairy,2,5.02,10.04,3.7
TXN10992,Blueberry Muffins,Bakery,3,12.23,36.69,4.3
TXN10993,Greek Yogurt,Dairy,1,9.14,9.14,3.3
TXN10993,Greek Yogurt,Dairy,2,8.77,17.54,3.8
TXN10993,Potato Chips,Snacks,2,21.23,42.46,3.5
TXN10993,Croissants,Bakery,1,17.23,17.23,4.0
TXN10993,Frozen Vegetables,Frozen,1,11.85,11.85,3.5
TXN10993,Organic Whole Milk,Dairy,3,31.98,95.94,4.7
TXN10994,Chocolate Chip Cookies,Bakery,2,3.48,6.96,4.5
TXN10995,Blueberry Muffins,Bakery,2,4.84,9.68,4.0
TXN10995,AA Batteries,Household,3,33.88,101.64,4.8
TXN10995,Whole Wheat Bread,Bakery,2,20.61,41.22,4.5
TXN10995,AA Batteries,Household,3,12.56,37.68,4.3
TXN10996,Potato Chips,Snacks,3,11.31,33.93,3.5
TXN10997,Popcorn,Snacks,3,21.75,65.25,3.8
TXN10997,Mixed Nuts,Snacks,3,31.12,93.36,4.2
TXN10997,Tomatoes,Produce,2,6.77,13.54,4.3
TXN10997,Blueberry Muffins,Bakery,3,28.71,86.13,4.0
TXN10998,Chicken Breast,Meat,1,24.8,24.8,3.2
TXN10998,Mixed Nuts,Snacks,2,6.4,12.8,3.5
TXN10998,AA Batteries,Household,3,18.58,55.74,3.6
TXN10998,Potato Chips,Snacks,3,20.84,62.52,4.3
TXN10999,Bagels (6-pack),Bakery,3,2.11,6.33,3.9
TXN10999,Chicken Breast,Meat,3,19.52,58.56,4.7
TXN10999,Red Apples,Produce,1,20.87,20.87,4.1
TXN10999,Romaine Lettuce,Produce,2,24.2,48.4,3.9
TXN11000,Frozen Desserts,Frozen,1,27.79,27.79,3.2
